card_id,product_id,name,set_id,set_name,number,rarity,pairing,premium_price,base_price,ratio,gap_usd,flags
bw6-27,85406,Feebas,bw6,Dragons Exalted,27,Common,Reverse Holofoil / Normal,1.1,0.35,3.1428571428571432,0.7500000000000001,penny
bw6-39,85486,Flaaffy,bw6,Dragons Exalted,39,Uncommon,Reverse Holofoil / Normal,6.43,0.56,11.482142857142856,5.869999999999999,penny
bw6-33,85516,Floatzel,bw6,Dragons Exalted,33,Uncommon,Reverse Holofoil / Normal,1.34,0.33,4.0606060606060606,1.01,penny
bw6-17,85539,Foongus,bw6,Dragons Exalted,17,Common,Reverse Holofoil / Normal,0.93,0.28,3.321428571428571,0.65,penny
bw6-88,85600,Gabite,bw6,Dragons Exalted,88,Uncommon,Reverse Holofoil / Normal,2.54,0.37,6.864864864864865,2.17,penny
bw6-89,85601,Gabite,bw6,Dragons Exalted,89,Uncommon,Reverse Holofoil / Normal,19.69,5.14,3.8307392996108955,14.55,
bw6-91,85625,Garchomp,bw6,Dragons Exalted,91,Rare,Reverse Holofoil / Normal,8.84,1.74,5.080459770114943,7.1,
bw6-114,85696,Giant Cape,bw6,Dragons Exalted,114,Uncommon,Reverse Holofoil / Normal,0.49,0.21,2.3333333333333335,0.28,penny
bw6-86,85702,Gible,bw6,Dragons Exalted,86,Common,Reverse Holofoil / Normal,3.22,0.34,9.470588235294118,2.8800000000000003,penny
bw6-87,85703,Gible,bw6,Dragons Exalted,87,Common,Reverse Holofoil / Normal,2.79,0.38,7.342105263157895,2.41,penny
bw6-58,85833,Golett,bw6,Dragons Exalted,58,Common,Reverse Holofoil / Normal,0.48,0.36,1.3333333333333333,0.12,penny
bw6-55,85847,Gothita,bw6,Dragons Exalted,55,Common,Reverse Holofoil / Normal,3.44,0.35,9.82857142857143,3.09,penny
bw6-57,85853,Gothitelle,bw6,Dragons Exalted,57,Rare,Reverse Holofoil / Normal,3.98,0.84,4.738095238095238,3.14,penny
bw6-56,85857,Gothorita,bw6,Dragons Exalted,56,Uncommon,Reverse Holofoil / Normal,2.8,0.69,4.057971014492754,2.11,penny
bw6-24,86000,Gyarados,bw6,Dragons Exalted,24,Rare,Reverse Holofoil / Normal,23.15,2.96,7.820945945945946,20.189999999999998,
bw6-73,86163,Honchkrow,bw6,Dragons Exalted,73,Rare,Reverse Holofoil / Normal,1.15,0.73,1.5753424657534245,0.41999999999999993,penny
bw6-1,86183,Hoppip,bw6,Dragons Exalted,1,Common,Reverse Holofoil / Normal,0.98,0.32,3.0625,0.6599999999999999,penny
bw6-75,86212,Houndoom,bw6,Dragons Exalted,75,Rare,Reverse Holofoil / Normal,15.21,5.29,2.8752362948960304,9.920000000000002,
bw6-74,86233,Houndour,bw6,Dragons Exalted,74,Common,Reverse Holofoil / Normal,7.01,0.49,14.306122448979592,6.52,penny
bw6-98,86242,Hydreigon,bw6,Dragons Exalted,98,Rare,Reverse Holofoil / Normal,3.37,0.82,4.109756097560976,2.5500000000000003,penny
bw6-3,86368,Jumpluff,bw6,Dragons Exalted,3,Rare,Reverse Holofoil / Normal,1.56,1.11,1.4054054054054053,0.44999999999999996,
bw6-79,86584,Lairon,bw6,Dragons Exalted,79,Uncommon,Reverse Holofoil / Normal,1.11,0.41,2.707317073170732,0.7000000000000002,penny
bw6-23,87036,Magikarp,bw6,Dragons Exalted,23,Common,Reverse Holofoil / Normal,14.34,1.16,12.362068965517242,13.18,
bw6-20,87053,Magmar,bw6,Dragons Exalted,20,Common,Reverse Holofoil / Normal,3.79,0.3,12.633333333333335,3.49,penny
bw6-21,87062,Magmortar,bw6,Dragons Exalted,21,Rare,Reverse Holofoil / Normal,1.59,1.15,1.3826086956521741,0.44000000000000017,
bw6-43,87165,Manectric,bw6,Dragons Exalted,43,Rare,Reverse Holofoil / Normal,1.39,0.75,1.8533333333333333,0.6399999999999999,penny
bw6-44,87166,Manectric,bw6,Dragons Exalted,44,Rare,Reverse Holofoil / Normal,1.47,0.76,1.9342105263157894,0.71,penny
bw6-16,87190,Maractus,bw6,Dragons Exalted,16,Uncommon,Reverse Holofoil / Normal,1.14,0.29,3.9310344827586206,0.8499999999999999,penny
bw6-38,87208,Mareep,bw6,Dragons Exalted,38,Common,Reverse Holofoil / Normal,1.4,0.51,2.745098039215686,0.8899999999999999,penny
bw6-61,87229,Marowak,bw6,Dragons Exalted,61,Rare,Reverse Holofoil / Normal,2.26,2.42,0.933884297520661,-0.16000000000000014,
bw6-109,87477,Minccino,bw6,Dragons Exalted,109,Common,Reverse Holofoil / Normal,1.26,0.32,3.9375,0.94,penny
bw6-72,87657,Murkrow,bw6,Dragons Exalted,72,Common,Reverse Holofoil / Normal,3.31,0.4,8.275,2.91,penny
bw6-10,87762,Nincada,bw6,Dragons Exalted,10,Common,Reverse Holofoil / Normal,1.47,0.34,4.323529411764706,1.13,penny
bw6-11,87788,Ninjask,bw6,Dragons Exalted,11,Uncommon,Reverse Holofoil / Normal,1.65,0.51,3.2352941176470584,1.14,penny
bw6-62,87804,Nosepass,bw6,Dragons Exalted,62,Common,Reverse Holofoil / Normal,0.61,0.34,1.7941176470588234,0.26999999999999996,penny
bw6-35,87924,Palpitoad,bw6,Dragons Exalted,35,Uncommon,Reverse Holofoil / Normal,0.74,0.3,2.466666666666667,0.44,penny
bw6-82,88379,Probopass,bw6,Dragons Exalted,82,Rare,Reverse Holofoil / Normal,0.77,0.43,1.7906976744186047,0.34,penny
bw6-115,88702,Rescue Scarf,bw6,Dragons Exalted,115,Uncommon,Reverse Holofoil / Normal,2.09,0.71,2.943661971830986,1.38,penny
bw6-65,88807,Roggenrola,bw6,Dragons Exalted,65,Common,Reverse Holofoil / Normal,0.43,0.28,1.5357142857142856,0.14999999999999997,penny
bw6-12,88824,Roselia,bw6,Dragons Exalted,12,Uncommon,Reverse Holofoil / Normal,4.44,0.79,5.620253164556963,3.6500000000000004,penny
bw6-13,88825,Roselia,bw6,Dragons Exalted,13,Common,Reverse Holofoil / Normal,0.63,0.24,2.625,0.39,penny
bw6-14,88831,Roserade,bw6,Dragons Exalted,14,Uncommon,Reverse Holofoil / Normal,1.36,0.35,3.885714285714286,1.0100000000000002,penny
bw6-15,88832,Roserade,bw6,Dragons Exalted,15,Rare,Reverse Holofoil / Normal,28.65,24.51,1.1689106487148102,4.139999999999997,
bw6-111,88843,Rufflet,bw6,Dragons Exalted,111,Common,Reverse Holofoil / Normal,1.52,0.26,5.846153846153846,1.26,penny
bw6-69,88939,Sawk,bw6,Dragons Exalted,69,Uncommon,Reverse Holofoil / Normal,0.65,0.43,1.5116279069767442,0.22000000000000003,penny
bw6-30,89034,Sealeo,bw6,Dragons Exalted,30,Uncommon,Reverse Holofoil / Normal,0.91,0.42,2.166666666666667,0.49000000000000005,penny
bw6-36,89058,Seismitoad,bw6,Dragons Exalted,36,Rare,Reverse Holofoil / Normal,1.38,0.6,2.3,0.7799999999999999,penny
bw6-48,89121,Shedinja,bw6,Dragons Exalted,48,Rare,Reverse Holofoil / Normal,7.13,3.56,2.002808988764045,3.57,
bw6-7,89214,Silcoon,bw6,Dragons Exalted,7,Uncommon,Reverse Holofoil / Normal,1.19,0.44,2.7045454545454546,0.75,penny
bw6-2,89258,Skiploom,bw6,Dragons Exalted,2,Uncommon,Reverse Holofoil / Normal,0.94,0.25,3.76,0.69,penny
bw6-77,89283,Skuntank,bw6,Dragons Exalted,77,Uncommon,Reverse Holofoil / Normal,1.07,0.36,2.9722222222222223,0.7100000000000001,penny
bw6-101,89300,Slakoth,bw6,Dragons Exalted,101,Common,Reverse Holofoil / Normal,1.67,0.4,4.175,1.27,penny
bw6-29,89450,Spheal,bw6,Dragons Exalted,29,Common,Reverse Holofoil / Normal,4.25,0.4,10.625,3.85,penny
bw6-70,89581,Stunfisk,bw6,Dragons Exalted,70,Uncommon,Reverse Holofoil / Normal,0.82,0.37,2.2162162162162162,0.44999999999999996,penny
bw6-76,89588,Stunky,bw6,Dragons Exalted,76,Common,Reverse Holofoil / Normal,0.44,0.27,1.6296296296296295,0.16999999999999998,penny
bw6-104,89661,Swablu,bw6,Dragons Exalted,104,Uncommon,Reverse Holofoil / Normal,14.4,0.71,20.281690140845072,13.690000000000001,penny
bw6-105,89662,Swablu,bw6,Dragons Exalted,105,Common,Reverse Holofoil / Normal,1.61,0.39,4.128205128205129,1.2200000000000002,penny
bw6-68,89901,Throh,bw6,Dragons Exalted,68,Uncommon,Reverse Holofoil / Normal,0.88,0.5,1.76,0.38,penny
bw6-116,89947,Tool Scrapper,bw6,Dragons Exalted,116,Uncommon,Reverse Holofoil / Normal,1.61,0.67,2.4029850746268657,0.9400000000000001,penny
bw6-53,90066,Trubbish,bw6,Dragons Exalted,53,Common,Reverse Holofoil / Normal,6.67,3.82,1.7460732984293195,2.85,
bw6-34,90090,Tympole,bw6,Dragons Exalted,34,Common,Reverse Holofoil / Normal,0.84,0.28,2.9999999999999996,0.5599999999999999,penny
bw6-102,90372,Vigoroth,bw6,Dragons Exalted,102,Uncommon,Reverse Holofoil / Normal,0.94,0.33,2.848484848484848,0.6099999999999999,penny
bw6-18,90447,Vulpix,bw6,Dragons Exalted,18,Common,Reverse Holofoil / Normal,16.14,4.95,3.2606060606060607,11.190000000000001,
bw6-25,90456,Wailmer,bw6,Dragons Exalted,25,Uncommon,Reverse Holofoil / Normal,2.57,0.55,4.672727272727272,2.0199999999999996,penny
bw6-31,90469,Walrein,bw6,Dragons Exalted,31,Rare,Reverse Holofoil / Normal,1.03,0.45,2.2888888888888888,0.5800000000000001,penny
bw6-6,90653,Wurmple,bw6,Dragons Exalted,6,Common,Reverse Holofoil / Normal,5.43,0.28,19.39285714285714,5.1499999999999995,penny
bw6-4,90689,Yanma,bw6,Dragons Exalted,4,Common,Reverse Holofoil / Normal,0.53,0.34,1.5588235294117647,0.19,penny
bw6-5,90695,Yanmega,bw6,Dragons Exalted,5,Rare,Reverse Holofoil / Normal,1.09,0.85,1.2823529411764707,0.2400000000000001,penny
bw6-95,90780,Zweilous,bw6,Dragons Exalted,95,Uncommon,Reverse Holofoil / Normal,0.95,0.47,2.021276595744681,0.48,penny
bw6-96,90781,Zweilous,bw6,Dragons Exalted,96,Uncommon,Reverse Holofoil / Normal,0.78,0.3,2.6,0.48000000000000004,penny
ex14-44,83634,Aron,ex14,Crystal Guardians,44,Common,Reverse Holofoil / Normal,19.23,0.86,22.36046511627907,18.37,penny
ex14-71,83839,Bill's Maintenance,ex14,Crystal Guardians,71,Uncommon,Reverse Holofoil / Normal,9.48,0.35,27.08571428571429,9.13,penny
ex14-14,83892,Blastoise,ex14,Crystal Guardians,14,Rare,Reverse Holofoil / Normal,130.0,19.52,6.659836065573771,110.48,
ex14-45,84032,Bulbasaur,ex14,Crystal Guardians,45,Common,Reverse Holofoil / Normal,113.25,12.14,9.328665568369027,101.11,
ex14-46,84033,Bulbasaur,ex14,Crystal Guardians,46,Common,Reverse Holofoil / Normal,49.63,4.2,11.816666666666666,45.43,
ex14-47,84073,Cacnea,ex14,Crystal Guardians,47,Common,Reverse Holofoil / Normal,12.92,0.82,15.756097560975611,12.1,penny
ex14-15,84083,Cacturne δ,ex14,Crystal Guardians,15,Rare,Reverse Holofoil / Normal,26.92,2.69,10.00743494423792,24.23,
ex14-72,84125,Castaway,ex14,Crystal Guardians,72,Uncommon,Reverse Holofoil / Normal,15.52,4.5,3.448888888888889,11.02,
ex14-73,84156,Celio's Network,ex14,Crystal Guardians,73,Uncommon,Reverse Holofoil / Normal,4.92,0.61,8.065573770491802,4.31,penny
ex14-74,84158,Cessation Crystal,ex14,Crystal Guardians,74,Uncommon,Reverse Holofoil / Normal,14.08,4.99,2.821643286573146,9.09,
ex14-48,84213,Charmander,ex14,Crystal Guardians,48,Common,Reverse Holofoil / Normal,69.5,5.58,12.455197132616487,63.92,
ex14-49,84220,Charmander δ,ex14,Crystal Guardians,49,Common,Reverse Holofoil / Normal,149.0,6.37,23.390894819466247,142.63,
ex14-29,84229,Charmeleon,ex14,Crystal Guardians,29,Uncommon,Reverse Holofoil / Normal,23.45,2.09,11.220095693779905,21.36,
ex14-30,84236,Charmeleon δ,ex14,Crystal Guardians,30,Uncommon,Reverse Holofoil / Normal,60.0,6.89,8.708272859216256,53.11,
ex14-16,84407,Combusken,ex14,Crystal Guardians,16,Rare,Reverse Holofoil / Normal,21.45,1.34,16.007462686567163,20.11,
ex14-31,84408,Combusken,ex14,Crystal Guardians,31,Uncommon,Reverse Holofoil / Normal,22.5,1.21,18.59504132231405,21.29,
ex14-75,84516,Crystal Beach,ex14,Crystal Guardians,75,Uncommon,Reverse Holofoil / Normal,7.72,2.64,2.924242424242424,5.08,
ex14-76,84521,Crystal Shard,ex14,Crystal Guardians,76,Uncommon,Reverse Holofoil / Normal,3.42,0.4,8.549999999999999,3.02,penny
ex14-50,84822,Diglett,ex14,Crystal Guardians,50,Common,Reverse Holofoil / Normal,41.11,2.79,14.734767025089605,38.32,
ex14-77,84889,Double Full Heal,ex14,Crystal Guardians,77,Uncommon,Reverse Holofoil / Normal,2.99,0.35,8.542857142857144,2.64,penny
ex14-88,84893,Double Rainbow Energy,ex14,Crystal Guardians,88,Rare,Reverse Holofoil / Normal,11.06,5.33,2.075046904315197,5.73,
ex14-78,84987,Dual Ball,ex14,Crystal Guardians,78,Uncommon,Reverse Holofoil / Normal,5.29,0.57,9.280701754385966,4.72,penny
ex14-17,85026,Dusclops,ex14,Crystal Guardians,17,Rare,Reverse Holofoil / Normal,18.3,1.2,15.250000000000002,17.1,
ex14-51,85048,Duskull,ex14,Crystal Guardians,51,Common,Reverse Holofoil / Normal,14.3,0.54,26.48148148148148,13.760000000000002,penny
ex14-52,85138,Electrike,ex14,Crystal Guardians,52,Common,Reverse Holofoil / Normal,9.57,0.3,31.900000000000002,9.27,penny
ex14-86,85244,Energy Search,ex14,Crystal Guardians,86,Common,Reverse Holofoil / Normal,5.84,0.13,44.92307692307692,5.71,penny
ex14-18,85400,Fearow δ,ex14,Crystal Guardians,18,Rare,Reverse Holofoil / Normal,27.12,2.77,9.790613718411553,24.35,
ex14-32,85939,Grovyle,ex14,Crystal Guardians,32,Uncommon,Reverse Holofoil / Normal,29.49,1.06,27.820754716981128,28.43,
ex14-19,85946,Grovyle δ,ex14,Crystal Guardians,19,Rare,Reverse Holofoil / Normal,59.99,5.72,10.487762237762238,54.27,
ex14-20,85969,Grumpig,ex14,Crystal Guardians,20,Rare,Reverse Holofoil / Normal,11.22,0.9,12.466666666666667,10.32,penny
ex14-33,85976,Gulpin,ex14,Crystal Guardians,33,Uncommon,Reverse Holofoil / Normal,10.59,1.06,9.990566037735848,9.53,
ex14-79,86135,Holon Circle,ex14,Crystal Guardians,79,Uncommon,Reverse Holofoil / Normal,3.06,0.71,4.309859154929578,2.35,penny
ex14-21,86261,Igglybuff,ex14,Crystal Guardians,21,Rare,Reverse Holofoil / Normal,35.54,7.04,5.048295454545454,28.5,
ex14-34,86300,Ivysaur,ex14,Crystal Guardians,34,Uncommon,Reverse Holofoil / Normal,48.11,17.28,2.784143518518518,30.83,
ex14-35,86301,Ivysaur,ex14,Crystal Guardians,35,Uncommon,Reverse Holofoil / Normal,62.48,4.51,13.853658536585366,57.97,
ex14-53,86317,Jigglypuff,ex14,Crystal Guardians,53,Common,Reverse Holofoil / Normal,31.0,1.38,22.46376811594203,29.62,
ex14-22,86458,Kingler δ,ex14,Crystal Guardians,22,Rare,Reverse Holofoil / Normal,51.85,5.91,8.77326565143824,45.94,
ex14-54,86525,Krabby,ex14,Crystal Guardians,54,Common,Reverse Holofoil / Normal,21.09,0.98,21.520408163265305,20.11,penny
ex14-36,86578,Lairon,ex14,Crystal Guardians,36,Uncommon,Reverse Holofoil / Normal,48.25,1.05,45.95238095238095,47.2,
ex14-37,86818,Lombre,ex14,Crystal Guardians,37,Uncommon,Reverse Holofoil / Normal,15.16,1.05,14.438095238095238,14.11,
,86835,Lotad,,,,,Reverse Holofoil / Normal,17.71,0.77,23.0,16.94,penny
ex14-23,86842,Loudred,ex14,Crystal Guardians,23,Rare,Reverse Holofoil / Normal,10.59,0.82,12.914634146341465,9.77,penny
ex14-24,87237,Marshtomp,ex14,Crystal Guardians,24,Rare,Reverse Holofoil / Normal,27.49,3.17,8.67192429022082,24.32,
ex14-38,87238,Marshtomp,ex14,Crystal Guardians,38,Uncommon,Reverse Holofoil / Normal,26.86,1.79,15.005586592178771,25.07,
ex14-25,87273,Medicham,ex14,Crystal Guardians,25,Rare,Reverse Holofoil / Normal,11.43,0.76,15.039473684210526,10.67,penny
ex14-56,87282,Meditite,ex14,Crystal Guardians,56,Common,Reverse Holofoil / Normal,12.23,0.42,29.11904761904762,11.81,penny
ex14-80,87308,Memory Berry,ex14,Crystal Guardians,80,Uncommon,Reverse Holofoil / Normal,3.21,0.82,3.914634146341464,2.39,penny
ex14-57,87611,Mudkip,ex14,Crystal Guardians,57,Common,Reverse Holofoil / Normal,69.64,2.61,26.681992337164754,67.03,
ex14-58,87612,Mudkip,ex14,Crystal Guardians,58,Common,Reverse Holofoil / Normal,80.26,4.45,18.035955056179777,75.81,
ex14-81,87669,Mysterious Shard,ex14,Crystal Guardians,81,Uncommon,Reverse Holofoil / Normal,3.67,0.58,6.327586206896552,3.09,penny
ex14-59,87813,Numel,ex14,Crystal Guardians,59,Common,Reverse Holofoil / Normal,17.08,0.6,28.466666666666665,16.479999999999997,penny
ex14-39,87823,Nuzleaf,ex14,Crystal Guardians,39,Uncommon,Reverse Holofoil / Normal,21.94,1.87,11.732620320855615,20.07,
ex14-26,87980,Pelipper δ,ex14,Crystal Guardians,26,Rare,Reverse Holofoil / Normal,34.94,2.62,13.335877862595419,32.32,
,88185,Poke Ball,,,,,Reverse Holofoil / Normal,6.12,0.41,14.926829268292684,5.71,penny
,88245,Pokenav,,,,,Reverse Holofoil / Normal,2.57,0.5,5.14,2.07,penny
ex14-87,88341,Potion,ex14,Crystal Guardians,87,Common,Reverse Holofoil / Normal,2.88,0.09,32.0,2.79,penny
ex14-60,89041,Seedot,ex14,Crystal Guardians,60,Common,Reverse Holofoil / Normal,11.4,0.33,34.54545454545455,11.07,penny
ex14-40,89198,Shuppet,ex14,Crystal Guardians,40,Uncommon,Reverse Holofoil / Normal,25.33,1.11,22.819819819819816,24.22,
ex14-41,89265,Skitty,ex14,Crystal Guardians,41,Uncommon,Reverse Holofoil / Normal,20.24,1.59,12.729559748427672,18.65,
ex14-61,89440,Spearow,ex14,Crystal Guardians,61,Common,Reverse Holofoil / Normal,10.3,0.38,27.10526315789474,9.92,penny
ex14-62,89476,Spoink,ex14,Crystal Guardians,62,Common,Reverse Holofoil / Normal,19.6,0.64,30.625,18.96,penny
ex14-63,89491,Squirtle,ex14,Crystal Guardians,63,Common,Reverse Holofoil / Normal,87.08,3.61,24.121883656509695,83.47,
ex14-64,89492,Squirtle,ex14,Crystal Guardians,64,Common,Reverse Holofoil / Normal,96.23,20.76,4.6353564547206165,75.47,
ex14-27,89679,Swampert,ex14,Crystal Guardians,27,Rare,Reverse Holofoil / Normal,63.58,5.38,11.817843866171003,58.199999999999996,
ex14-65,89957,Torchic,ex14,Crystal Guardians,65,Common,Reverse Holofoil / Normal,34.33,1.32,26.007575757575754,33.01,
ex14-66,89958,Torchic,ex14,Crystal Guardians,66,Common,Reverse Holofoil / Normal,62.48,1.18,52.94915254237288,61.3,
ex14-67,90038,Treecko,ex14,Crystal Guardians,67,Common,Reverse Holofoil / Normal,30.64,1.04,29.46153846153846,29.6,
ex14-68,90044,Treecko δ,ex14,Crystal Guardians,68,Common,Reverse Holofoil / Normal,40.99,2.6,15.765384615384615,38.39,
ex14-28,90318,Venusaur,ex14,Crystal Guardians,28,Rare,Reverse Holofoil / Normal,99.99,15.51,6.446808510638298,84.47999999999999,
ex14-84,90480,Warp Point,ex14,Crystal Guardians,84,Uncommon,Reverse Holofoil / Normal,7.15,1.17,6.111111111111112,5.98,
ex14-42,90487,Wartortle,ex14,Crystal Guardians,42,Uncommon,Reverse Holofoil / Normal,79.99,4.5,17.775555555555556,75.49,
ex14-43,90488,Wartortle,ex14,Crystal Guardians,43,Uncommon,Reverse Holofoil / Normal,53.37,1.88,28.388297872340427,51.489999999999995,
ex14-69,90582,Whismur,ex14,Crystal Guardians,69,Common,Reverse Holofoil / Normal,9.48,0.33,28.727272727272727,9.15,penny
ex14-85,90604,Windstorm,ex14,Crystal Guardians,85,Uncommon,Reverse Holofoil / Normal,16.08,8.3,1.937349397590361,7.779999999999998,
ex14-70,90608,Wingull,ex14,Crystal Guardians,70,Common,Reverse Holofoil / Normal,16.25,0.51,31.862745098039216,15.74,penny
neo1-26,83485,Aipom,neo1,Neo Genesis,26,Uncommon,1st Edition / Unlimited,4.8,2.56,1.875,2.2399999999999998,
neo1-1,83534,Ampharos,neo1,Neo Genesis,1,Rare Holo,1st Edition Holofoil / Unlimited Holofoil,87.79,37.48,2.342315901814301,50.31000000000001,
neo1-83,83573,Arcade Game,neo1,Neo Genesis,83,Rare,1st Edition / Unlimited,9.17,7.64,1.2002617801047122,1.5300000000000002,
neo1-27,83615,Ariados,neo1,Neo Genesis,27,Uncommon,1st Edition / Unlimited,4.35,1.08,4.027777777777777,3.2699999999999996,
neo1-2,83678,Azumarill,neo1,Neo Genesis,2,Rare Holo,1st Edition Holofoil / Unlimited Holofoil,101.81,28.53,3.5685243603224674,73.28,
neo1-28,83743,Bayleef,neo1,Neo Genesis,28,Uncommon,1st Edition / Unlimited,12.88,3.33,3.867867867867868,9.55,
neo1-29,83744,Bayleef,neo1,Neo Genesis,29,Uncommon,1st Edition / Unlimited,5.3,3.69,1.4363143631436315,1.6099999999999999,
neo1-3,83795,Bellossom,neo1,Neo Genesis,3,Rare Holo,1st Edition Holofoil / Unlimited Holofoil,106.99,28.68,3.73047419804742,78.31,
neo1-99,83812,Berry,neo1,Neo Genesis,99,Common,1st Edition / Unlimited,0.65,0.35,1.8571428571428574,0.30000000000000004,penny
neo1-91,83841,Bill's Teleporter,neo1,Neo Genesis,91,Uncommon,1st Edition / Unlimited,1.35,0.45,3.0,0.9000000000000001,penny
neo1-92,84098,Card-Flip Game,neo1,Neo Genesis,92,Uncommon,1st Edition / Unlimited,3.28,1.77,1.8531073446327682,1.5099999999999998,
neo1-53,84272,Chikorita,neo1,Neo Genesis,53,Common,1st Edition / Unlimited,7.3,2.88,2.5347222222222223,4.42,
neo1-54,84273,Chikorita,neo1,Neo Genesis,54,Common,1st Edition / Unlimited,5.34,2.13,2.507042253521127,3.21,
neo1-55,84300,Chinchou,neo1,Neo Genesis,55,Common,1st Edition / Unlimited,1.85,0.53,3.490566037735849,1.32,penny
neo1-30,84352,Clefairy,neo1,Neo Genesis,30,Uncommon,1st Edition / Unlimited,23.56,5.99,3.9332220367278796,17.57,
neo1-20,84362,Cleffa,neo1,Neo Genesis,20,Rare,1st Edition / Unlimited,22.72,15.12,1.5026455026455026,7.6,
neo1-31,84495,Croconaw,neo1,Neo Genesis,31,Uncommon,1st Edition / Unlimited,6.75,2.9,2.3275862068965516,3.85,
neo1-32,84496,Croconaw,neo1,Neo Genesis,32,Uncommon,1st Edition / Unlimited,4.91,1.85,2.654054054054054,3.06,
neo1-56,84543,Cyndaquil,neo1,Neo Genesis,56,Common,1st Edition / Unlimited,17.27,2.02,8.549504950495049,15.25,
neo1-57,84544,Cyndaquil,neo1,Neo Genesis,57,Common,1st Edition / Unlimited,14.18,2.74,5.175182481751825,11.44,
neo1-104,84695,Darkness Energy,neo1,Neo Genesis,104,Rare,1st Edition / Unlimited,10.82,7.38,1.4661246612466126,3.4400000000000004,
neo1-21,84872,Donphan,neo1,Neo Genesis,21,Rare,1st Edition / Unlimited,6.86,6.58,1.0425531914893618,0.28000000000000025,
neo1-100,84891,Double Gust,neo1,Neo Genesis,100,Common,1st Edition / Unlimited,3.14,2.01,1.5621890547263684,1.1300000000000003,
neo1-84,85066,Ecogym,neo1,Neo Genesis,84,Rare,1st Edition / Unlimited,4.36,3.31,1.3172205438066467,1.0500000000000003,
neo1-33,85109,Electabuzz,neo1,Neo Genesis,33,Uncommon,1st Edition / Unlimited,5.69,1.82,3.1263736263736264,3.87,
neo1-22,85168,Elekid,neo1,Neo Genesis,22,Rare,1st Edition / Unlimited,21.42,4.48,4.78125,16.94,
neo1-85,85210,Energy Charge,neo1,Neo Genesis,85,Rare,1st Edition / Unlimited,2.84,2.33,1.2188841201716738,0.5099999999999998,
neo1-4,85412,Feraligatr,neo1,Neo Genesis,4,Rare Holo,1st Edition Holofoil / Unlimited Holofoil,200.0,132.36,1.5110305228165608,67.63999999999999,
neo1-5,85413,Feraligatr,neo1,Neo Genesis,5,Rare Holo,1st Edition Holofoil / Unlimited Holofoil,118.32,136.49,0.8668766942633159,-18.170000000000016,
neo1-106,85434,Fighting Energy,neo1,Neo Genesis,106,,1st Edition / Unlimited,1.11,0.38,2.921052631578948,0.7300000000000001,penny
neo1-107,85453,Fire Energy,neo1,Neo Genesis,107,,1st Edition / Unlimited,1.22,0.41,2.975609756097561,0.81,penny
neo1-34,85474,Flaaffy,neo1,Neo Genesis,34,Uncommon,1st Edition / Unlimited,6.41,4.9,1.3081632653061224,1.5099999999999998,
neo1-86,85536,Focus Band,neo1,Neo Genesis,86,Rare,1st Edition / Unlimited,16.79,11.56,1.4524221453287196,5.229999999999999,
